price,location
6900,houston
21995,houston
20673,phoenix
27224,phoenix
34000,phoenix
10900,phoenix
29900,phoenix
545,phoenix
2995,phoenix
54900,phoenix
33000,phoenix
37900,phoenix
16990,phoenix
64930,phoenix
24930,phoenix
18930,phoenix
16360,phoenix
44998,losangeles
44997,losangeles
10997,losangeles
39997,losangeles
1799,losangeles
55900,losangeles
6350,losangeles
53000,losangeles
22497,losangeles
3300,losangeles
17900,sandiego
17900,sandiego
9500,sandiego
8000,sandiego
5400,sandiego
12499,sandiego
65,sandiego
68900,sandiego
68900,sandiego
77995,sandiego
77995,sandiego
155500,sandiego
1,sfbay
375,dallas
375,dallas
375,dallas
16677,dallas
310,dallas
79997,dallas
13999,dallas
18999,dallas
23990,phoenix
22888,phoenix
9900,phoenix
9900,phoenix
14995,phoenix
4900,phoenix
14000,phoenix
91548,phoenix
350,phoenix
12500,phoenix
41000,phoenix
57900,phoenix
6900,phoenix
29900,phoenix
155500,sandiego
1,sandiego
44800,sandiego
20,sandiego
175,sandiego
16500,sandiego
79999,sandiego
4500,sandiego
4500,sandiego
4500,sandiego
33000,sandiego
10500,sandiego
35000,sandiego
44000,sandiego
290,sandiego
1,sfbay
33995,sfbay
11995,sfbay
36990,sfbay
49950,sfbay
39500,sfbay
44990,sfbay
1,sfbay
25995,sfbay
23770,sfbay
7250,sfbay
20995,sfbay
31888,sfbay
9800,sfbay
54988,phoenix
23900,phoenix
18408,phoenix
8995,phoenix
83166,phoenix
10999,phoenix
26265,phoenix
68440,phoenix
46255,phoenix
11900,phoenix
31900,phoenix
56900,phoenix
36900,phoenix
41883,phoenix
84900,phoenix
62500,sandiego
280,sandiego
8000,sandiego
9082,sandiego
200,sandiego
5200,sandiego
189,sandiego
109,sandiego
200,sandiego
9000,sandiego
15000,sandiego
49000,sandiego
59000,sandiego
9500,sandiego
26000,sandiego
11000,sandiego
65999,sfbay
13000,sfbay
13000,sfbay
12000,sfbay
17800,sfbay
21500,sfbay
13900,sfbay
34500,sfbay
93888,sfbay
99900,sfbay
96900,sfbay
99819,sfbay
59900,phoenix
23900,phoenix
8998,phoenix
38900,phoenix
42900,phoenix
39900,phoenix
30094,phoenix
99995,phoenix
21181,phoenix
128294,phoenix
69995,phoenix
27747,phoenix
19608,phoenix
55228,phoenix
27990,phoenix
49900,phoenix
19500,sandiego
239,sandiego
60,sandiego
94900,sandiego
8000,sandiego
1500,sandiego
1495,sandiego
4400,sandiego
599,sandiego
100,sandiego
1,sandiego
159,sandiego
159,sandiego
159,sandiego
37900,sandiego
44950,sandiego
12500,sandiego
27500,sfbay
23000,sfbay
59900,sfbay
104800,sfbay
129888,sfbay
13900,sfbay
39900,sfbay
23900,sfbay
9999,sfbay
7990,sfbay
9999,sfbay
50,sfbay
8999,sfbay
9900,sfbay
32573,phoenix
56,phoenix
4900,phoenix
34204,phoenix
136934,phoenix
19608,phoenix
29621,phoenix
143237,phoenix
109462,phoenix
180701,phoenix
120733,phoenix
9,sandiego
12500,sandiego
4400,sandiego
159,sandiego
11000,sandiego
100,sandiego
325,sandiego
239,sandiego
399,sandiego
6000,sandiego
150,sandiego
25,sandiego
45,sfbay
25900,sfbay
18900,sfbay
32500,sfbay
19900,sfbay
14900,sfbay
26900,sfbay
21900,sfbay
19995,sfbay
21900,sfbay
19900,sfbay
13995,sfbay
12900,sfbay
15900,sfbay
23900,sfbay
19900,sfbay
4899,sandiego
9500,sandiego
18750,sfbay
44995,sfbay
100,sfbay
185,sfbay
200,sfbay
185,sfbay
90,sfbay
150,sfbay
190,sfbay
6800,sfbay
90,sfbay
19900,sfbay
18900,sfbay
90,sfbay
18995,sfbay
58995,sfbay
18900,sfbay
9000,sfbay
19900,sfbay
29900,sfbay
26500,sfbay
32900,sfbay
19500,losangeles
14500,losangeles
10998,losangeles
11000,losangeles
35000,losangeles
19997,losangeles
12999,losangeles
11000,losangeles
11000,losangeles
8569,losangeles
18999,losangeles
5000,losangeles
12998,losangeles
17997,losangeles
400,losangeles
200,losangeles
9998,losangeles
17995,sanantonio
11998,losangeles
10997,losangeles
9997,losangeles
2008,losangeles
31995,losangeles
44995,losangeles
3795,losangeles
49995,losangeles
11995,losangeles
3195,losangeles
17000,losangeles
2995,losangeles
11999,losangeles
11997,losangeles
9999,losangeles
66000,losangeles
35995,sanantonio
33995,sanantonio
23125,sanantonio
29995,sanantonio
2400,sanantonio
20000,sanantonio
1,sanantonio
62650,sanantonio
1346,sanantonio
51670,sanantonio
2450,sanantonio
64932,sanantonio
19500,sanantonio
6995,sanantonio
22850,sanantonio
6400,sanantonio
66000,losangeles
7997,losangeles
9999,losangeles
9000,losangeles
3460,losangeles
250,losangeles
30,losangeles
1498,losangeles
29995,losangeles
46995,losangeles
34995,losangeles
59995,losangeles
199995,losangeles
64995,losangeles
159995,losangeles
99995,losangeles
49998,sanantonio
35500,sanantonio
39995,sanantonio
11995,sanantonio
34995,sanantonio
55,sanantonio
29995,sanantonio
24995,sanantonio
8995,sanantonio
24678,sanantonio
41500,sanantonio
2000,sanantonio
13500,losangeles
6900,losangeles
18495,losangeles
39500,losangeles
87950,losangeles
14550,losangeles
14750,losangeles
14750,losangeles
2000,losangeles
24950,losangeles
34950,losangeles
55000,losangeles
14750,losangeles
38500,losangeles
33950,losangeles
39750,losangeles
2000,losangeles
31900,sanantonio
17500,sanantonio
11600,sanantonio
2500,sanantonio
22500,sanantonio
21925,sanantonio
23500,sanantonio
23125,sanantonio
56995,sanantonio
16995,sanantonio
14995,sanantonio
24995,sanantonio
12995,sanantonio
54995,sanantonio
9000,sanantonio
1496,losangeles
82555,losangeles
35600,losangeles
150,losangeles
59995,losangeles
11975,losangeles
85888,losangeles
26500,losangeles
20975,losangeles
4000,losangeles
100,losangeles
8500,losangeles
600,sanantonio
400,sanantonio
12995,sanantonio
56744,sanantonio
190,sanantonio
18995,sanantonio
16500,sanantonio
65734,sanantonio
23995,sanantonio
13995,sanantonio
65734,sanantonio
10000,sanantonio
22695,sanantonio
86415,sanantonio
21995,sanantonio
9995,sanantonio
5995,sanantonio
16995,losangeles
200,losangeles
9500,losangeles
9500,losangeles
200,losangeles
150,losangeles
7500,losangeles
5000,losangeles
14369,losangeles
200,losangeles
4295,losangeles
3695,losangeles
3460,losangeles
7500,losangeles
185,chicago
38995,sanantonio
29995,sanantonio
47995,sanantonio
23125,sanantonio
79990,sanantonio
9995,sanantonio
3950,sanantonio
24995,sanantonio
24650,sanantonio
5500,sanantonio
28500,sanantonio
13500,sanantonio
54995,sanantonio
79980,sanantonio
12500,sanantonio
64990,sanantonio
26500,sanantonio
6000,losangeles
2995,losangeles
25995,losangeles
25,losangeles
18995,chicago
13500,chicago
200,chicago
3500,chicago
18000,chicago
9700,chicago
5800,chicago
3323,chicago
400,chicago
10400,chicago
1,chicago
3100,chicago
110,chicago
150,chicago
3900,chicago
120,chicago
14500,sanantonio
54995,sanantonio
19500,sanantonio
18900,sanantonio
11500,sanantonio
13900,sanantonio
15000,sanantonio
56744,sanantonio
39900,sanantonio
18995,sanantonio
23900,houston
850,chicago
99000,chicago
350,chicago
2500,chicago
10000,chicago
12000,chicago
10000,chicago
10000,chicago
50,chicago
5500,chicago
8500,chicago
7900,chicago
250,chicago
55716,houston
21995,houston
9800,houston
15900,houston
7800,houston
15995,houston
8995,houston
24900,houston
54638,houston
23500,houston
18900,houston
19500,houston
21900,houston
5395,houston
36981,houston
1,houston
24900,houston
21500,chicago
23500,chicago
25,chicago
4500,chicago
2500,chicago
56000,chicago
3500,chicago
1559,chicago
1100,chicago
27650,chicago
1,chicago
200,chicago
11999,chicago
7900,chicago
6600,houston
5395,houston
300,houston
59995,houston
21592,houston
23995,houston
18900,houston
18900,houston
17995,houston
18900,houston
6500,houston
38281,houston
14000,houston
19000,houston
100,chicago
25,chicago
25,chicago
28,chicago
29,chicago
11200,chicago
10500,chicago
15,chicago
25000,chicago
11000,chicago
1,chicago
1850,chicago
250,chicago
20800,chicago
8000,chicago
5000,chicago
7000,chicago
20365,houston
13995,houston
21995,houston
14900,houston
7495,houston
23995,houston
25995,houston
20900,houston
96995,houston
46400,houston
20900,houston
24900,houston
18900,houston
19900,houston
18900,houston
13900,houston
6999,sandiego
8000,chicago
100,chicago
2500,chicago
16500,chicago
200,chicago
30000,chicago
225,chicago
7200,chicago
45000,chicago
21900,chicago
6300,chicago
100,chicago
37500,chicago
17500,chicago
20900,chicago
18000,chicago
14995,houston
11900,houston
19088,houston
21900,houston
15900,houston
14900,houston
18900,houston
23995,houston
21995,houston
6995,houston
17900,houston
26995,houston
28995,houston
24900,houston
20900,houston
16995,houston
18900,houston
75,sandiego
8000,sandiego
399,sandiego
399,sandiego
4995,sandiego
28500,sandiego
8200,sandiego
129250,sandiego
36000,sandiego
38000,sandiego
36000,sandiego
5000,sandiego
60,sandiego
1,sandiego
20,sandiego
10500,sandiego
37999,sandiego
8200,chicago
5000,chicago
500,chicago
7500,chicago
17000,chicago
75,chicago
14000,chicago
15895,chicago
11995,chicago
39000,chicago
14900,chicago
500,chicago
23995,houston
21900,houston
9995,houston
28995,houston
26900,houston
23995,houston
6900,houston
21200,houston
23995,houston
44300,houston
23300,houston
26500,houston
13200,houston
9750,houston
46669,phoenix
14995,sandiego
5800,sandiego
26999,sandiego
75,sandiego
125,sandiego
8200,sandiego
14000,sandiego
62000,sandiego
60,sandiego
5800,sandiego
600,sandiego
37500,sandiego
4000,sandiego
8000,sandiego
9000,sandiego
11900,sandiego
200,sandiego
13900,houston
5250,houston
14995,houston
24900,houston
24900,houston
27995,houston
18900,houston
79900,phoenix
134900,phoenix
9500,phoenix
114533,phoenix
109334,phoenix
93234,phoenix
1000,phoenix
19199,phoenix
1500,phoenix
17000,phoenix
54762,phoenix
13990,phoenix
82772,phoenix
33000,phoenix
2900,phoenix
1750,phoenix
100,sandiego
160,sandiego
19800,sandiego
4500,sandiego
100,sandiego
79,sandiego
79,sandiego
2554,sandiego
7800,sandiego
60,sandiego
19500,sandiego
12500,sandiego
13995,sandiego
19500,losangeles
15,philadelphia
54900,phoenix
22900,phoenix
38443,phoenix
36169,phoenix
26400,phoenix
545,phoenix
12500,phoenix
69000,phoenix
12500,phoenix
545,phoenix
10,phoenix
31289,phoenix
12988,phoenix
23500,sandiego
9200,sandiego
10500,sandiego
85000,sandiego
15000,sandiego
24995,sandiego
39995,sandiego
15995,sandiego
29500,sandiego
15000,sandiego
2750,sandiego
45,sandiego
15000,sandiego
200,sandiego
50,sandiego
9500,sandiego
49869,losangeles
3700,losangeles
11998,losangeles
119900,losangeles
199998,losangeles
139900,losangeles
87888,losangeles
129888,losangeles
82888,losangeles
89900,losangeles
109900,losangeles
89900,losangeles
18995,losangeles
18500,losangeles
21900,losangeles
7500,philadelphia
31300,philadelphia
32900,philadelphia
22000,philadelphia
44000,philadelphia
10000,philadelphia
3899,philadelphia
54837,philadelphia
6450,philadelphia
350,philadelphia
40,philadelphia
50,philadelphia
19995,philadelphia
10000,philadelphia
29500,phoenix
348532,phoenix
46691,phoenix
29500,phoenix
159579,phoenix
90734,phoenix
49900,phoenix
19200,phoenix
69900,phoenix
69995,phoenix
100271,phoenix
239430,phoenix
21900,phoenix
102484,phoenix
153193,phoenix
430081,phoenix
92280,phoenix
12000,sandiego
18900,sandiego
225,sandiego
160,sandiego
8750,sandiego
7200,sandiego
12500,sandiego
39000,sandiego
13995,sandiego
33900,sandiego
12000,sandiego
75,sandiego
20900,losangeles
39844,losangeles
3900,losangeles
3900,losangeles
19500,losangeles
3500,losangeles
32995,losangeles
763,losangeles
1000,losangeles
14800,losangeles
2460,losangeles
16995,losangeles
300,losangeles
150000,losangeles
2800,losangeles
14995,losangeles
1165,losangeles
200,philadelphia
37495,philadelphia
29995,philadelphia
16595,philadelphia
15495,philadelphia
38500,philadelphia
27995,philadelphia
289000,philadelphia
89995,philadelphia
8995,philadelphia
2000,philadelphia
54900,philadelphia
8000,philadelphia
85329,phoenix
129995,phoenix
83884,phoenix
42900,phoenix
31289,phoenix
2399,phoenix
32400,phoenix
153193,phoenix
81409,phoenix
13998,phoenix
8783,phoenix
5800,losangeles
9999,losangeles
6995,losangeles
26500,losangeles
14995,losangeles
12995,losangeles
14369,losangeles
763,losangeles
763,losangeles
1165,losangeles
763,losangeles
14369,losangeles
763,losangeles
763,losangeles
1165,losangeles
1165,losangeles
763,losangeles
41900,philadelphia
29995,philadelphia
36800,philadelphia
94900,philadelphia
20175,philadelphia
1500,philadelphia
12614,philadelphia
39900,philadelphia
103950,philadelphia
87506,philadelphia
44335,philadelphia
19500,philadelphia
143406,philadelphia
19172,philadelphia
14369,losangeles
763,losangeles
920,losangeles
920,losangeles
763,losangeles
1165,losangeles
1165,losangeles
920,losangeles
14369,losangeles
920,losangeles
1165,losangeles
920,losangeles
1165,losangeles
14369,losangeles
1165,losangeles
1165,losangeles
763,losangeles
138415,philadelphia
28320,philadelphia
95937,philadelphia
45880,philadelphia
27995,philadelphia
143499,philadelphia
28232,philadelphia
48859,philadelphia
46597,philadelphia
36277,philadelphia
36226,philadelphia
186020,philadelphia
113779,philadelphia
920,losangeles
920,losangeles
14369,losangeles
763,losangeles
763,losangeles
1165,losangeles
920,losangeles
14369,losangeles
1165,losangeles
920,losangeles
12995,losangeles
100800,losangeles
29259,losangeles
33888,losangeles
62995,losangeles
20385,losangeles
73829,philadelphia
19999,philadelphia
167622,philadelphia
1500,philadelphia
37458,philadelphia
36436,philadelphia
38009,philadelphia
35646,philadelphia
6000,philadelphia
39500,philadelphia
8500,philadelphia
32202,philadelphia
10151,philadelphia
89191,philadelphia
50246,philadelphia
167398,philadelphia
24900,sfbay
16995,losangeles
450,losangeles
75,losangeles
75,losangeles
75,losangeles
16995,losangeles
1,losangeles
5500,losangeles
25500,losangeles
67500,sanantonio
159744,philadelphia
34851,philadelphia
106199,philadelphia
133830,philadelphia
49191,philadelphia
48037,philadelphia
21900,sfbay
22900,sfbay
24900,sfbay
24900,sfbay
14990,sfbay
85000,sfbay
199,sfbay
16500,sfbay
4000,sfbay
79999,sfbay
52495,sfbay
35995,sfbay
22888,sfbay
3950,sfbay
29995,sfbay
99985,sfbay
73950,sfbay
24995,sanantonio
12995,sanantonio
6995,sanantonio
16411,sanantonio
12995,sanantonio
14995,sanantonio
7500,sanantonio
12195,sanantonio
14995,sanantonio
11988,sanantonio
14125,sanantonio
22995,sanantonio
89995,sfbay
64995,sfbay
21995,sfbay
100,sfbay
7900,sfbay
2088,sfbay
37888,sfbay
22995,sfbay
22995,sfbay
27888,sfbay
11000,sfbay
12888,sfbay
24888,sfbay
29888,sfbay
15888,sfbay
17495,sanantonio
13125,sanantonio
5995,sanantonio
9995,sanantonio
22695,sanantonio
19900,sanantonio
18995,sanantonio
38995,sanantonio
139980,sanantonio
19995,sanantonio
20695,sanantonio
29995,sanantonio
19800,sanantonio
56995,sanantonio
54995,sanantonio
19995,sfbay
33888,sfbay
110388,sfbay
31965,sfbay
125439,sfbay
145909,sfbay
49888,sfbay
64888,sfbay
28888,sfbay
145909,sfbay
66388,sfbay
96542,sfbay
49888,sfbay
65000,sanantonio
104706,sanantonio
14125,sanantonio
23250,sanantonio
9995,sanantonio
12995,sanantonio
16995,sanantonio
14900,sanantonio
14900,sanantonio
48988,sanantonio
59995,sanantonio
24995,sanantonio
28747,sanantonio
32995,sanantonio
9999,sanantonio
61316,sfbay
23888,sfbay
18388,sfbay
29634,sfbay
19995,sfbay
35,sfbay
11300,sfbay
58000,sfbay
3875,sfbay
35000,sfbay
39500,sfbay
11500,sfbay
179,sfbay
27000,sfbay
3500,sfbay
10999,sfbay
74900,sfbay
12995,sanantonio
28995,sanantonio
24687,sanantonio
1500,sanantonio
6900,sanantonio
25200,sanantonio
44995,sanantonio
33995,sanantonio
129995,sanantonio
97995,sanantonio
83150,sanantonio
11495,sanantonio
54995,sanantonio
22995,sanantonio
275,sfbay
49900,sfbay
109900,sfbay
600,sfbay
15888,sfbay
12888,sfbay
24888,sfbay
36646,sanantonio
27995,sanantonio
13125,sanantonio
42995,sanantonio
18995,sanantonio
33995,sanantonio
17995,sanantonio
39995,sanantonio
